recommendationid,reviewerid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week
84127682,76561198098167584,7,0,36,36,0
82889856,76561197995165142,22,1517,3782,1062,0
82717321,76561198086978946,44,509,1187,922,0
82397315,76561198025555640,59,0,1464,12,0
79758041,76561198031290141,21,0,1835,1834,0
78752935,76561198068969291,16,0,5081,1167,0
78734076,76561197970739339,565,678,3369,1609,0
76447520,76561198014847039,99,198,3979,2676,0
75888164,76561198254214288,71,141,2452,11,0
74688707,76561198035605220,9,0,621,108,0
71689270,76561198060315636,52,372,427,279,0
70555747,76561198058443408,44,0,339,304,0
70196781,76561197972860079,146,936,1691,152,0
69439807,76561198040870776,62,0,356,132,0
68216163,76561198373682902,22,1290,564,333,0
65786998,76561198011817913,179,2364,1294,441,70
64801543,76561197973153375,14,0,1903,70,0
64635313,76561198208571295,239,588,32048,4318,0
63414294,76561198042668214,17,202,4306,1790,0
62976482,76561198029045445,11,0,2685,436,0
62422348,76561198098563486,202,0,331,331,0
61989770,76561198346123127,17,289,3414,18,0
60475718,76561197979628961,285,0,604,127,0
60054519,76561199009207086,4,0,6480,1506,0
55491542,76561198000326220,181,0,773,280,0
55159021,76561198009474246,130,0,6267,1013,0
54988648,76561198016003941,221,0,2744,476,0
54889918,76561197998133643,22,291,48,48,0
54584121,76561198190869763,25,0,1560,251,0
54397980,76561198078131526,77,1668,1683,471,0
54371603,76561198082338663,5,0,1944,566,0
54316632,76561198016299332,6,0,1329,332,0
54257053,76561198004662683,51,0,737,732,0
54222658,76561198131484578,404,495,2482,171,0
54220392,76561198849246481,2,0,16517,563,0
54204511,76561198005323053,68,647,1453,417,0
54203576,76561197998336636,110,0,2750,104,0
54202415,76561197960957360,16,1717,1478,320,0
54198221,76561198201145050,38,167,404,117,0
54185906,76561198055347902,36,1047,699,699,0
54179630,76561198084203609,146,222,1013,121,0
54177045,76561197970408289,23,0,412,28,0
54172006,76561198072995480,50,0,4666,118,0
54170914,76561198000495350,65,941,401,143,0
54163818,76561197998233660,31,673,2129,480,0
54163714,76561198266359860,49,0,196,196,0
54157356,76561198059966477,63,432,879,192,0
54157171,76561198101763793,12,442,198,141,0
54156914,76561198001629582,75,0,10269,1104,0
54155684,76561198053739167,6,0,1196,571,0
54153544,76561198050233607,3,1224,2470,17,0
54150388,76561197967516650,202,0,2025,205,0
54141255,76561198065843942,106,0,222,70,0
54140928,76561198027900130,73,0,820,165,0
54136894,76561198191772525,59,331,188,93,0
54136871,76561198058070220,38,496,1410,262,0
54136131,76561198095484842,70,0,117,57,0
54134537,76561198123633080,34,1461,5453,157,0
116803963,76561198030784015,11241,0,12,12,0
157142788,76561198006021159,91,0,216,142,0
153525646,76561198007143370,33,259,504,504,0
136936619,76561198032623864,2,0,77,77,0
134180583,76561198015752882,96,763,77,77,0
131896402,76561198110025401,9,447,45,45,0
131896399,76561198354406658,4,118,31,31,0
130125529,76561198065139030,18,421,43,43,0
117099007,76561198096345278,3,0,237,237,0
116924368,76561198072820157,22,0,296,233,0
116008936,76561198043941228,19,0,139,139,0
114593367,76561198134331751,89,408,83,60,0
108297723,76561197979933859,26,397,422,422,0
106927329,76561198157541327,57,598,205,39,0
105717737,76561198015195615,23,1291,8,8,0
101463244,76561198096828771,14,318,414,274,0
99286116,76561198856884231,1,0,759,689,0
98495407,76561198055688810,7,85,677,514,0
98279144,76561198016621614,9,0,27,27,0
98207776,76561198396607380,25,0,68,68,0
98151925,76561198006279537,105,0,17,17,0
93988690,76561198193670473,7,0,448,27,0
65196319,76561198190836387,4,86,637,106,0
64989614,76561198202219863,11,472,994,994,0
64984337,76561198278629188,2,84,2798,885,0
64930317,76561198016567473,14,0,2069,658,0
57247115,76561198031582331,768,6781,36,35,0
51434858,76561198972177640,2,0,29,29,0
50902196,76561198427538067,5,0,130,127,0
50783897,76561198383152250,5,188,56,56,0
50337799,76561197983815404,108,0,17,17,0
50195092,76561198804194447,111,216,46,46,0
87008359,76561198829449210,14,175,820,576,0
75621139,76561198002734128,930,3362,103,103,0
80810081,76561198425234765,11,132,190,146,0
80779600,76561198083068272,124,0,500,500,0
72103678,76561197995099869,9,0,17,17,0
70684003,76561198408756816,19,0,1266,1082,0
67597284,76561198263549029,1,0,488,336,0
63362301,76561198007277023,2,434,76,76,0
62760531,76561198325098158,15,373,934,701,0
62105965,76561198383374017,13,0,970,183,0
61939881,76561198134400861,6,0,447,447,0
61929860,76561198040421250,743,19550,49,49,0
61784023,76561198037192309,3,601,1323,863,0
61748195,76561198257105609,6,264,194,104,0
61730136,76561198193670473,7,0,195,55,0
61639871,76561198398112188,9,0,36,36,0
148627109,76561199150811422,5,0,684,282,0
158094837,76561198054359830,4,352,207,9,98
95119777,76561197994859100,48,872,213,213,0
92469253,76561198053015847,32,0,98,98,0
92359392,76561197970418298,59,0,769,760,0
87334713,76561197992190187,33,0,246,16,0
87120278,76561198012505497,14,0,354,354,0
86570996,76561198075281364,25,0,44,44,0
85602046,76561197981588360,406,883,147,147,0
84797354,76561198056895327,32,0,15,15,0
84368336,76561198211802309,136,397,399,398,0
83245077,76561198007513026,433,0,21,21,0
81315502,76561198007450268,40,0,91,91,0
78028709,76561198025465808,22,471,192,192,0
73947185,76561198168070987,8,400,258,258,0
64309702,76561197970921263,87,974,534,534,0
64250157,76561198018569066,13,0,535,535,0
98863238,76561199064664610,2,0,538,6,0
98102153,76561198138538813,3,0,1405,323,0
97615752,76561199073170914,2,0,257,52,0
97205680,76561199061389418,6,0,957,107,0
75192550,76561197991205537,2,0,50,50,0
75178915,76561197981716582,84,0,51,51,0
75156836,76561197967030362,28,0,19,19,0
75142469,76561198127366799,39,0,27,27,0
75134357,76561198033074613,16,0,83,83,0
75130781,76561198005140368,10,0,11,11,0
75130108,76561198045381877,2587,557,142,101,0
75128603,76561198848427964,90,735,57,37,0
75124063,76561198253599529,56,308,36,36,0
75105169,76561197972089936,586,146,50,16,0
75035812,76561198043492639,238,188,57,57,0
75016556,76561198045091098,14,390,24,24,0
75003716,76561198143304094,365,462,25,25,0
75002267,76561197993057893,28,272,21,21,0
74927723,76561198264703450,3,0,76,21,0
74549497,76561198848039613,11,28,78,78,0
74546773,76561198336017833,14,0,60,60,0
74488713,76561198343886988,10,0,10405,2711,0
74250398,76561198049900256,31,814,550,531,0
74233315,76561198007254998,6,0,501,480,0
73997974,76561198840722287,4,0,310,277,0
73926606,76561197997099405,3,141,2053,2024,0
73926031,76561198294883637,1,52,1483,369,0
73688950,76561199014336911,16,0,569,296,0
73675207,76561198345087911,2,0,112,112,0
73673544,76561198104223685,9,0,120,85,0
73661632,76561198121753101,74,1057,141,141,0
73582491,76561197996560214,13,0,485,357,0
73552085,76561198029769999,5,0,761,698,0
73543866,76561198216720739,4,375,37,37,0
73522934,76561198297357808,6,0,2237,81,0
73443544,76561198095810732,2,0,16,16,0
73433630,76561198272484976,2,0,26,26,0
73398255,76561198065445346,33,0,38,38,0
73391678,76561198095052571,1,0,848,157,0
73301734,76561198845950529,4,0,209,60,0
73280063,76561198091393081,1,70,30,30,0
73263558,76561198821488631,7,0,771,574,0
73228507,76561198449145016,2,0,38857,4831,0
73183148,76561198293402643,3,0,674,481,0
73166004,76561198138065641,2,0,1119,903,0
73158124,76561198161623752,5,58,1661,90,0
73128478,76561198106698022,2,0,2244,1215,0
73125960,76561199072111226,2,0,2553,2447,0
73108948,76561198813536282,94,0,28,28,0
73099331,76561198316745570,6,35,254,203,0
73098867,76561198054334687,48,322,774,729,0
73098354,76561198038697909,11,0,290,279,0
73086669,76561198052476478,1,0,2355,1158,0
73083489,76561198100003379,11,105,450,450,0
73083301,76561198091396170,3,45,3128,239,0
73044226,76561198301866504,2,16,439,328,0
73043391,76561199074560591,1,0,78,78,0
72984336,76561198054352276,3,0,37,37,0
72982731,76561198974380981,1,0,5536,2791,0
72979805,76561198376906081,2,0,47,47,0
72975110,76561198045758783,6,124,658,371,0
72972383,76561198131387957,9,115,82,82,0
72968504,76561198058749155,3,53,411,261,0
72962905,76561198032343456,5,0,80,80,0
72945488,76561198195181341,6,407,47,47,0
72937978,76561198986655022,13,9,58,45,0
72932748,76561197974068969,54,187,1071,1071,0
72923520,76561198076965624,7,379,1315,495,0
72923259,76561198048910762,86,326,281,237,0
72916608,76561198098115113,35,0,1200,30,0
72915510,76561198055617475,84,329,81,38,0
72915144,76561198043988816,1,0,80,56,0
72912528,76561198030516472,7,54,1392,1235,0
72909626,76561197960358497,6,586,905,522,0
72906825,76561198114934943,1,0,145,145,0
72903156,76561198054986114,16,174,167,167,0
72896071,76561198135664121,7,0,10187,1445,0
72890097,76561198022679039,46,280,504,215,0
72885845,76561198013761786,7,0,4161,2307,0
72879448,76561198054807464,3,99,2324,1912,0
72879351,76561198040106481,11,0,1617,1224,0
72878768,76561198180046581,30,0,280,233,0
72873438,76561197996887925,1,0,91,87,0
72869282,76561197969071861,1,53,677,437,0
72867512,76561198045337355,4,0,309,273,0
72867124,76561198255028431,15,197,229,142,0
72865730,76561198026567729,2,0,604,307,0
72859185,76561198271929157,38,0,79,79,0
72858098,76561198091393031,2,0,1348,917,0
72857773,76561198040545644,1,0,5919,1312,0
72854630,76561198052832424,5,0,33,33,0
72849314,76561197969710311,9,0,137,137,0
72846704,76561197987202435,1,116,1660,1385,0
72827994,76561198106307169,42,571,1875,729,0
72826993,76561199069305662,3,0,1188,511,0
72826919,76561198012885996,23,776,504,394,0
72823537,76561198136671512,6,0,55,55,0
72820977,76561198129879706,6,160,149,34,0
72817608,76561198050766620,5,0,1020,1020,0
72814804,76561198062445423,3,0,4669,792,0
72814076,76561198092770464,1,0,1160,1013,0
72810701,76561198042981860,19,648,1041,317,0
72803087,76561198047453393,1,169,393,313,0
72802130,76561198007855263,9,665,611,189,0
72800594,76561198001184769,12,21,126,126,0
72799810,76561198287099538,1,0,194,194,0
72799802,76561197960426333,3,0,291,178,0
72799275,76561197961964390,2,0,514,365,0
72799144,76561197995038679,6,0,20,20,0
72797959,76561198052698770,4,0,266,228,0
72797905,76561198089601613,3,159,36355,782,0
72796902,76561198039898099,6,42,64,64,0
72794974,76561198185999925,5,0,110,110,0
72793584,76561198098089312,2,80,117,91,0
72791681,76561197968426923,8,0,491,319,0
72791631,76561198316302936,172,0,31,31,0
72788069,76561198281707928,17,37,884,26,0
72787134,76561198128386326,2,0,4171,531,0
72784888,76561198013075232,2,0,39,39,0
72780726,76561197967124129,17,0,701,271,0
72780505,76561198004556415,3,0,255,157,0
72777626,76561198021399949,10,117,338,135,0
72774276,76561197994418936,28,2219,821,374,0
72773271,76561198094233189,3,58,539,345,0
72771305,76561198060184761,2,0,14448,752,0
72771014,76561198362356178,4,20,2628,525,0
72766025,76561197981953950,2,0,621,259,0
72765723,76561198059821251,1,0,203,176,0
72764839,76561197988207996,26,623,142,142,0
72764618,76561197984939310,37,0,149,62,0
72763668,76561197962376692,38,0,1286,433,0
72763494,76561198114911512,63,0,1103,532,0
72762073,76561198137215891,5,0,9048,474,0
72761102,76561198049225570,7,42,994,218,0
72760886,76561198130180807,35,155,407,407,0
72759304,76561198093241166,2,190,343,342,0
72757533,76561198027676442,26,212,29,29,0
72757095,76561198231187048,7,0,437,252,0
72756927,76561198097950667,22,0,70,70,0
72756339,76561198044344405,8,0,172,71,0
72755753,76561198378427918,4,0,34,34,0
72755747,76561198012521116,5,0,41,41,0
72752792,76561198126785685,10,0,57,57,0
72751947,76561197966752866,30,0,52,52,0
72749234,76561197994195853,20,0,18,18,0
72748850,76561197967605356,15,0,79,79,0
72748571,76561198121741999,20,0,95,95,0
72746899,76561198223863348,13,0,37,37,0
72745952,76561197996935324,56,0,64,64,0
72745723,76561198259543664,9,0,66,66,0
72745705,76561198117428517,1,0,69,69,0
72742235,76561199059246242,2,0,4645,9,0
72741883,76561197997155240,20,0,558,27,0
72741741,76561197970578124,7,263,69,43,0
72740252,76561197966106053,19,1211,25,12,0
50836956,76561198074476767,11,355,84,84,0
50766937,76561198078708787,2,175,84,84,0
50497861,76561198257255723,82,0,6,6,0
51069684,76561198058225963,2,0,7,7,0
50989425,76561198376820898,56,0,9,9,0
161108555,76561198317129469,1,0,4531,1172,944
160341953,76561198256291718,12,0,2023,629,0
160330323,76561198005169152,45,975,211,211,0
159943886,76561197977524058,3,0,5762,2853,812
158687208,76561197994111006,61,0,7067,7047,0
158549691,76561198014139918,16,0,54,54,0
158100972,76561198089282020,3,0,12928,12928,0
157939884,76561198848014917,1,0,12581,7890,648
157622589,76561198043480858,1,0,39629,38662,0
157606093,76561199533916809,1,0,1874,1858,0
157311481,76561198050338679,11,186,578,578,0
157274353,76561197979211427,5,0,2356,842,0
156876153,76561199186316135,3,0,10,10,0
156509442,76561197983163672,27,0,6841,6807,0
155357510,76561198199443057,17,0,121,121,0
155269778,76561198124145138,15,0,5816,5203,0
154487223,76561198087674392,1,0,2589,2407,0
153508907,76561198039170605,33,0,75,75,0
152771329,76561197974790577,1,303,11118,5729,0
150330616,76561198081365972,18,3230,1140,363,0
148807079,76561199065951219,3,0,3286,2339,0
148625092,76561198018139299,4,0,6483,3863,0
148318241,76561198119640989,4,203,1079,1079,0
147935804,76561199081085699,1,0,8022,6776,0
145167431,76561199015210732,3,0,4507,4326,0
144950933,76561199384485481,1,0,706,706,0
144552921,76561198071921163,5,0,17,17,0
142672862,76561198037357715,23,492,485,485,0
142606157,76561199095182496,2,0,96,17,0
142095062,76561199524871398,2,0,4107,1986,0
141919791,76561198431964518,3,0,11577,8448,0
139346945,76561197964670192,44,0,14234,14234,0
138973219,76561199143992944,4,0,8079,3470,0
138793645,76561198021428507,4,0,11670,6900,0
138340159,76561198083173970,12,891,3644,1974,9
137690708,76561197972089493,22,0,4474,4372,0
137401939,76561198872833615,10,63,70,70,0
136656103,76561197995346332,8,0,7664,6383,0
134915933,76561197962333200,4,38,13970,11563,0
134557672,76561198282777870,2,45,668,173,0
134205608,76561198033174721,27,0,6924,4396,0
132291444,76561198868800067,4,61,1485,1484,0
130301998,76561198067631687,18,258,5363,701,0
130150914,76561198294180607,2,0,2425,261,0
130119007,76561198156784805,17,0,2604,2604,0
129956681,76561198145235789,29,76,1275,1275,0
129286580,76561197977795368,13,0,3078,3078,0
129209203,76561198892920857,28,0,1428,273,0
128640982,76561198289569972,2,0,3090,1756,0
127593365,76561198310220260,1,0,14061,1016,0
125066103,76561198036846878,1,0,1277,1254,0
123894711,76561198969547825,1,38,5,5,0
123697391,76561199303873252,5,0,104,61,0
123561268,76561197993258066,6,284,363,298,0
123501940,76561198218901061,1,0,55966,4552,0
122240299,76561197994751681,8,327,1552,1482,0
121668186,76561198109222839,118,409,60,60,0
121410855,76561198051145994,15,0,1231,1231,0
121107037,76561198039109419,6,452,24396,11261,0
120837480,76561198884921835,34,104,43,43,0
120822624,76561198258726526,7,0,6195,4744,0
120158040,76561198211504748,13,0,5381,1936,475
120136654,76561197970978758,69,0,7138,1534,0
118828454,76561198097870284,2,0,1297,769,0
118282312,76561198827508456,8,0,4422,2426,0
117909439,76561197970456273,6,263,332,330,0
117204871,76561198090913520,28,0,1391,1194,0
116865138,76561198080201616,1,0,8573,5107,0
113273993,76561198429097086,16,38,3285,3285,0
113065748,76561198027437790,9,0,2526,2484,0
109598614,76561198036006506,2,111,3580,1908,0
109494902,76561197969062133,1258,2115,201,201,0
108846139,76561198010265854,72,0,2154,1449,0
108803697,76561198098377376,10,0,182,143,0
108588387,76561197970538085,8,0,4097,734,0
108406908,76561198269455625,15,0,730,454,0
108354516,76561198089065510,11,0,170,170,0
107851896,76561197975195983,18,0,2197,2168,0
107637068,76561198815367058,2,45,141,141,0
107449535,76561198037692600,2,0,7701,2615,0
107414166,76561198326718690,25,0,10780,3190,0
107381455,76561198067021962,9,0,74,74,0
107111988,76561197972871079,20,0,3548,5,0
107100428,76561198084456438,2,0,5569,1482,0
107013684,76561198108034713,142,137,772,242,0
106925420,76561198040137524,4,226,759,612,0
106434125,76561198071363414,10,0,5565,1662,0
106262296,76561197983923830,39,632,1394,1394,0
103327594,76561197998036041,41,0,527,527,0
103254261,76561198086747151,15,0,867,322,0
103023525,76561198003874731,24,426,3605,606,0
101890465,76561197992203029,20,0,148,132,0
101676535,76561198898551057,13,0,3032,1830,0
101621534,76561198062138196,30,1028,593,593,0
101558341,76561198928606929,9,0,9834,2866,0
101464881,76561197996762492,82,0,149,149,0
101278100,76561198189934691,45,0,5710,1384,0
101248611,76561198284656260,11,0,1864,1240,0
101212878,76561198004661257,9,0,13,13,0
101090913,76561198049739843,6,0,6928,19,0
101086784,76561198964720447,90,0,2188,1118,0
100873089,76561198155067375,1,0,1346,874,0
100513140,76561198122027666,20,436,3947,2140,0
100479602,76561198018862288,72,0,6373,6259,0
100431369,76561198023808706,39,342,2648,532,0
100391967,76561198022347120,24,0,1171,867,0
100274155,76561198089364593,3,0,5,5,0
99987363,76561199002857256,1,0,1670,616,0
99869633,76561198019406820,20,228,3737,1390,0
99705399,76561198023172944,1,220,2091,606,0
99703657,76561198045400065,21,281,1475,243,0
99695229,76561197971065089,31,0,191,191,0
99583927,76561198060301032,36,426,10,10,0
99544632,76561198076528121,140,382,344,168,0
99541614,76561198146123964,3,0,9379,1757,0
99514637,76561198038715621,4,0,395,182,0
