compound,neg,neu,pos,recommendationid
0.7264,0.0,0.451,0.549,73236631
-0.8166,0.144,0.755,0.1,73127973
0.9578,0.0,0.562,0.438,72995253
0.855,0.081,0.706,0.213,72955183
0.9904,0.024,0.654,0.322,72940025
0.25,0.206,0.515,0.279,72806616
0.9809,0.041,0.741,0.218,72792469
0.8519,0.0,0.546,0.454,72758529
0.9961,0.024,0.73,0.246,72590514
0.9815,0.066,0.726,0.207,72582521
0.9504,0.073,0.692,0.235,72556338
0.2732,0.09,0.776,0.135,72458892
0.9797,0.074,0.699,0.227,72428196
0.5267,0.097,0.787,0.116,72403802
0.9201,0.037,0.747,0.215,72278087
0.8807,0.043,0.811,0.145,72200069
0.6249,0.0,0.549,0.451,72192998
0.68,0.0,0.877,0.123,72097627
0.9286,0.0,0.369,0.631,72090394
0.4404,0.0,0.256,0.744,71819203
0.4404,0.0,0.256,0.744,71719216
0.8993,0.0,0.857,0.143,71701791
0.5713,0.05,0.825,0.125,71632984
0.9834,0.0,0.649,0.351,71609220
0.9538,0.0,0.857,0.143,71604159
0.9966,0.03,0.807,0.163,71591904
0.9243,0.049,0.777,0.174,71589452
0.994,0.097,0.661,0.242,71589369
0.9878,0.023,0.756,0.221,71548752
0.9201,0.0,0.379,0.621,71524568
0.9766,0.026,0.689,0.285,71521901
0.9167,0.0,0.661,0.339,71518379
0.7906,0.0,0.829,0.171,71511385
0.6808,0.086,0.711,0.203,71500693
0.9216,0.0,0.737,0.263,71496345
0.9885,0.0,0.646,0.354,71491338
0.6653,0.161,0.543,0.296,71480207
0.42,0.082,0.819,0.099,71479925
0.9904,0.026,0.811,0.164,71476150
0.9175,0.083,0.731,0.187,71471860
0.9519,0.0,0.811,0.189,71467819
0.9646,0.073,0.678,0.249,71463327
0.8953,0.0,0.86,0.14,71461267
0.9951,0.026,0.765,0.209,71453462
0.836,0.0,0.683,0.317,71451439
0.9451,0.0,0.777,0.223,71444147
0.6588,0.0,0.185,0.815,71440132
0.9535,0.034,0.725,0.241,71416385
0.8297,0.0,0.578,0.422,71202176
0.9928,0.014,0.792,0.194,71194995
0.7783,0.08,0.703,0.217,71010478
0.9677,0.093,0.749,0.158,70743822
0.9963,0.034,0.635,0.331,70614897
0.8588,0.0,0.727,0.273,70588128
0.6605,0.03,0.828,0.143,70562532
0.9709,0.0,0.674,0.326,70561279
0.9805,0.044,0.444,0.511,70496305
0.825,0.092,0.573,0.335,70462680
0.9994,0.057,0.707,0.236,70451104
0.4939,0.0,0.714,0.286,70440585
0.4215,0.0,0.517,0.483,70431704
0.9514,0.037,0.763,0.2,70306106
0.802,0.0,0.76,0.24,70165967
0.9499,0.0,0.349,0.651,70144508
0.8109,0.0,0.683,0.317,70140554
0.8313,0.064,0.67,0.265,70109700
0.8834,0.0,0.538,0.462,70092924
0.1875,0.095,0.767,0.138,69903958
0.9281,0.0,0.468,0.532,69850427
0.9995,0.044,0.792,0.164,69745054
0.9223,0.0,0.714,0.286,69683202
0.9001,0.0,0.5,0.5,69638598
0.9783,0.0,0.707,0.293,69520688
0.0,0.0,1.0,0.0,69478023
0.521,0.146,0.501,0.353,69474696
0.7645,0.0,0.476,0.524,69457149
0.71,0.063,0.803,0.134,69305297
0.6249,0.0,0.196,0.804,68858814
0.2064,0.09,0.764,0.146,68758817
0.7003,0.0,0.633,0.367,68523898
0.7574,0.051,0.775,0.174,68457710
0.296,0.0,0.312,0.688,68429571
0.875,0.0,0.831,0.169,68411405
0.5926,0.086,0.684,0.23,68388930
0.953,0.052,0.8,0.148,68380058
0.0,0.0,1.0,0.0,68335102
0.8883,0.051,0.823,0.127,68201197
0.923,0.0,0.53,0.47,68187084
0.8979,0.0,0.583,0.417,68109854
0.6588,0.0,0.785,0.215,68078522
0.6697,0.0,0.791,0.209,67891112
0.9705,0.0,0.421,0.579,67856155
0.8997,0.0,0.542,0.458,67838613
-0.6892,0.079,0.896,0.025,67792615
0.9779,0.064,0.767,0.169,67679060
0.9418,0.0,0.426,0.574,67677635
0.9566,0.031,0.747,0.222,67549807
0.8555,0.071,0.726,0.203,67524615
0.9692,0.022,0.64,0.338,67394076
0.5267,0.107,0.655,0.238,67377939
0.6754,0.044,0.825,0.131,67293130
0.8777,0.0,0.731,0.269,67264576
0.9726,0.038,0.694,0.268,67204075
0.6369,0.0,0.656,0.344,67135007
0.9558,0.0,0.708,0.292,67083926
0.9604,0.0,0.701,0.299,67031715
0.802,0.0,0.357,0.643,66998295
0.708,0.068,0.813,0.12,66981090
0.8194,0.0,0.641,0.359,66976484
0.9347,0.0,0.437,0.563,66976298
0.0,0.0,1.0,0.0,66909208
0.4927,0.0,0.238,0.762,66856013
0.9803,0.0,0.567,0.433,66831878
0.8303,0.0,0.537,0.463,66811046
0.0,0.0,1.0,0.0,66669635
0.6369,0.0,0.769,0.231,66587864
0.9281,0.036,0.688,0.276,66483443
0.9557,0.0,0.633,0.367,66362948
0.5267,0.0,0.577,0.423,66053253
0.9505,0.091,0.669,0.24,65987211
0.9593,0.0,0.64,0.36,65560906
-0.0846,0.239,0.544,0.217,65363120
0.9186,0.0,0.659,0.341,65297052
0.688,0.0,0.15,0.85,65296086
0.6031,0.066,0.749,0.186,65178447
0.659,0.0,0.736,0.264,65174896
0.5983,0.0,0.204,0.796,65112783
0.872,0.084,0.299,0.617,65057127
0.0,0.0,1.0,0.0,64981222
0.5809,0.187,0.495,0.318,64936937
0.923,0.0,0.472,0.528,64876102
0.9747,0.0,0.794,0.206,64441906
0.982,0.051,0.522,0.427,64195256
0.9729,0.0,0.34,0.66,64026216
0.9166,0.029,0.806,0.164,63900369
0.8807,0.102,0.428,0.47,63815732
0.986,0.096,0.718,0.186,63352794
0.9587,0.0,0.616,0.384,63326593
0.6908,0.072,0.628,0.3,63298226
0.0,0.0,1.0,0.0,63182742
0.9081,0.021,0.767,0.212,63164637
0.4588,0.0,0.826,0.174,63083000
0.9808,0.0,0.795,0.205,63026221
0.9607,0.0,0.14,0.86,63025999
0.9403,0.047,0.594,0.359,62980211
0.4317,0.0,0.856,0.144,62937493
0.7906,0.034,0.823,0.143,62895802
0.8652,0.045,0.85,0.104,62767554
0.5106,0.0,0.0,1.0,62756492
0.0,0.0,1.0,0.0,62708857
0.9802,0.049,0.616,0.336,62649060
0.9516,0.023,0.782,0.195,62509452
0.4215,0.0,0.641,0.359,62445849
0.9824,0.049,0.643,0.308,62394944
0.9735,0.0,0.743,0.257,62358756
0.8357,0.065,0.623,0.311,62276785
0.9284,0.0,0.758,0.242,62046959
0.7777,0.0,0.469,0.531,62005989
0.995,0.007,0.726,0.266,61935110
0.9259,0.0,0.743,0.257,61921580
0.9765,0.0,0.782,0.218,61838559
0.7777,0.128,0.61,0.262,61824773
-0.8689,0.423,0.577,0.0,61788847
0.9566,0.066,0.707,0.228,61775583
0.7783,0.0,0.719,0.281,61756658
0.7902,0.0,0.652,0.348,61682549
0.9402,0.0,0.829,0.171,61599125
0.9294,0.0,0.486,0.514,61504949
0.1531,0.224,0.513,0.263,61466026
0.91,0.0,0.603,0.397,61368325
0.7269,0.0,0.821,0.179,61347074
0.765,0.0,0.476,0.524,61265941
0.9163,0.081,0.697,0.223,61254373
0.9829,0.021,0.754,0.225,61240348
0.9631,0.066,0.77,0.164,61220771
0.4557,0.173,0.492,0.335,61211891
0.9728,0.0,0.555,0.445,61171467
0.4404,0.0,0.734,0.266,61127061
0.4927,0.0,0.385,0.615,61110112
0.9726,0.03,0.784,0.185,61081770
0.6808,0.0,0.588,0.412,61039329
0.9337,0.0,0.362,0.638,61030478
0.9169,0.047,0.769,0.184,60975351
0.9707,0.027,0.729,0.244,60962121
0.5719,0.0,0.351,0.649,60959379
0.9545,0.032,0.796,0.171,60944615
0.6249,0.0,0.196,0.804,60929242
0.9812,0.039,0.691,0.27,60925938
0.784,0.0,0.769,0.231,60920053
0.9881,0.026,0.831,0.143,60918965
0.7854,0.023,0.83,0.148,60917284
0.9431,0.0,0.449,0.551,60911073
0.9116,0.074,0.63,0.295,60899302
0.9184,0.0,0.675,0.325,60882328
0.8834,0.0,0.327,0.673,60874956
0.6382,0.078,0.755,0.167,60870657
0.7579,0.0,0.581,0.419,60845519
0.8787,0.117,0.38,0.503,60821137
0.8516,0.0,0.325,0.675,60811550
0.3506,0.0,0.956,0.044,60809153
0.9183,0.035,0.705,0.259,60798102
0.6192,0.117,0.753,0.13,60790072
0.784,0.101,0.641,0.258,60785518
0.765,0.0,0.431,0.569,60784937
0.802,0.024,0.791,0.185,60784339
0.8979,0.0,0.709,0.291,60776629
0.7517,0.192,0.347,0.461,60775779
0.9864,0.033,0.751,0.216,60770302
0.6249,0.0,0.328,0.672,60753872
0.1522,0.126,0.737,0.137,60747951
0.8601,0.043,0.767,0.19,60747694
0.8989,0.108,0.693,0.199,60745948
0.8539,0.047,0.678,0.274,60734860
0.9711,0.041,0.76,0.199,60733708
0.5954,0.111,0.728,0.161,60729688
0.9656,0.0,0.663,0.337,60724594
0.9906,0.05,0.553,0.398,60715273
0.6114,0.0,0.846,0.154,60708084
0.9817,0.035,0.753,0.212,60701976
0.976,0.0,0.686,0.314,60697800
0.7498,0.0,0.697,0.303,60693534
0.9468,0.0,0.668,0.332,60670362
0.8126,0.0,0.488,0.512,60660834
0.2465,0.054,0.822,0.125,60654132
0.9715,0.0,0.512,0.488,60642472
0.765,0.0,0.784,0.216,60637666
0.9419,0.077,0.621,0.302,60629347
0.7906,0.081,0.654,0.264,60627502
0.9186,0.0,0.814,0.186,60624620
0.7257,0.0,0.647,0.353,60610223
0.9802,0.022,0.598,0.38,60592389
0.9555,0.036,0.733,0.231,60588501
0.8957,0.0,0.57,0.43,60582842
0.9489,0.0,0.457,0.543,60577903
0.9681,0.011,0.776,0.213,60577874
0.9354,0.034,0.814,0.152,60577543
0.9685,0.0,0.646,0.354,60575334
0.4588,0.0,0.7,0.3,60575128
0.9403,0.0,0.803,0.197,60573605
0.9432,0.0,0.673,0.327,60570569
0.3506,0.136,0.626,0.238,60561424
0.8316,0.0,0.506,0.494,60560101
0.4767,0.0,0.423,0.577,60559367
0.9871,0.028,0.571,0.4,60551939
0.8548,0.0,0.893,0.107,60516092
0.9796,0.059,0.709,0.232,60511768
0.0,0.0,1.0,0.0,60510782
0.9831,0.066,0.659,0.275,60509632
0.6249,0.103,0.591,0.305,60509489
0.7269,0.0,0.0,1.0,60508743
0.7269,0.102,0.526,0.372,60507457
0.8934,0.0,0.64,0.36,60506620
0.996,0.021,0.803,0.176,60505291
0.7227,0.023,0.844,0.133,60503442
0.3853,0.0,0.808,0.192,60501737
0.7506,0.0,0.734,0.266,60500773
0.6486,0.079,0.733,0.188,60494605
0.7184,0.0,0.143,0.857,60492573
-0.5927,0.273,0.635,0.092,60487076
0.4404,0.0,0.256,0.744,60481853
0.8429,0.022,0.811,0.167,60481220
0.9904,0.03,0.631,0.339,60480838
0.9117,0.0,0.556,0.444,60479338
0.9304,0.07,0.731,0.199,60478764
0.9099,0.0,0.638,0.362,60474575
0.9582,0.0,0.588,0.412,60473962
0.8747,0.0,0.691,0.309,60469432
0.8832,0.0,0.751,0.249,60462872
0.9359,0.0,0.63,0.37,60458723
0.9513,0.027,0.648,0.325,60438620
0.9228,0.0,0.589,0.411,60430308
0.7184,0.0,0.667,0.333,60422065
0.9832,0.057,0.659,0.284,60421332
0.8607,0.039,0.806,0.155,60414860
0.7506,0.0,0.556,0.444,60411293
0.902,0.0,0.71,0.29,60410480
0.9752,0.043,0.609,0.348,60404016
0.8481,0.0,0.268,0.732,60399680
0.765,0.0,0.602,0.398,60395842
0.7956,0.0,0.74,0.26,60379705
0.8553,0.0,0.46,0.54,60373480
0.9689,0.0,0.51,0.49,60372212
0.2263,0.099,0.745,0.156,60366626
0.9569,0.103,0.602,0.295,60366049
0.9337,0.103,0.696,0.201,60364687
0.9251,0.0,0.698,0.302,60362579
0.973,0.031,0.782,0.187,60361002
0.9022,0.0,0.265,0.735,60360910
0.9446,0.032,0.807,0.161,60360714
0.7043,0.045,0.824,0.132,60358535
0.9759,0.015,0.692,0.293,60358111
0.7713,0.0,0.438,0.562,60355820
0.7602,0.042,0.766,0.193,60355303
0.9216,0.0,0.697,0.303,60352826
0.9836,0.046,0.684,0.27,60352276
0.5256,0.0,0.672,0.328,60351721
0.9196,0.053,0.627,0.32,60345858
0.9857,0.021,0.823,0.156,60345511
0.9893,0.007,0.816,0.177,60344237
0.9513,0.0,0.28,0.72,60344128
0.636,0.0,0.77,0.23,60339542
0.9071,0.016,0.814,0.17,60336021
0.8223,0.026,0.824,0.15,60334224
0.952,0.043,0.804,0.153,60333789
0.8587,0.0,0.866,0.134,60332786
0.4199,0.0,0.682,0.318,60326021
0.9892,0.0,0.663,0.337,60322846
0.9623,0.0,0.734,0.266,60322622
0.9381,0.0,0.659,0.341,60318573
0.9354,0.035,0.718,0.247,60314780
0.9938,0.027,0.705,0.268,60305588
0.9834,0.018,0.74,0.242,60305158
0.7967,0.06,0.702,0.238,60302967
0.9737,0.0,0.654,0.346,60301408
0.5423,0.0,0.0,1.0,60300187
0.9954,0.036,0.671,0.294,60299740
0.8674,0.0,0.706,0.294,60299705
0.8356,0.096,0.541,0.363,60299044
0.8519,0.0,0.659,0.341,60298370
0.9231,0.0,0.691,0.309,60297362
0.6249,0.0,0.423,0.577,60296418
0.9354,0.021,0.741,0.238,60296264
0.8122,0.0,0.608,0.392,60294918
0.887,0.04,0.748,0.212,60294308
0.891,0.0,0.633,0.367,60292200
0.9729,0.0,0.6,0.4,60271706
0.7574,0.0,0.857,0.143,60195041
0.9524,0.0,0.45,0.55,60192400
0.987,0.0,0.697,0.303,60192396
0.4404,0.0,0.674,0.326,60166458
0.8439,0.0,0.527,0.473,59931074
0.9978,0.0,0.776,0.224,59882288
0.8858,0.0,0.345,0.655,59750258
0.34,0.0,0.854,0.146,59740884
0.9773,0.0,0.726,0.274,59600437
0.9119,0.057,0.653,0.29,59587231
0.9836,0.044,0.728,0.227,59549942
0.7783,0.086,0.714,0.2,59520763
0.3612,0.0,0.762,0.238,59462568
0.1759,0.054,0.878,0.068,59380952
0.765,0.0,0.542,0.458,59216836
0.9888,0.021,0.698,0.281,59153367
0.891,0.0,0.675,0.325,58888610
0.8357,0.0,0.738,0.262,58856365
0.945,0.073,0.682,0.245,58552285
0.9336,0.091,0.669,0.24,58404364
0.765,0.0,0.476,0.524,58369133
0.9794,0.021,0.713,0.266,58118338
0.6588,0.0,0.185,0.815,57808253
0.0,0.0,1.0,0.0,57533869
0.9788,0.0,0.782,0.218,57519022
0.4208,0.0,0.826,0.174,57453073
0.9169,0.0,0.633,0.367,57380698
0.8834,0.0,0.261,0.739,57371468
0.6652,0.0,0.777,0.223,57008356
0.9432,0.0,0.561,0.439,56741855
0.7096,0.0,0.42,0.58,56379884
0.7579,0.0,0.629,0.371,56258523
0.5755,0.072,0.794,0.134,56086532
0.9862,0.0,0.721,0.279,55812027
0.7178,0.0,0.625,0.375,55811096
0.9893,0.009,0.816,0.175,55804406
0.9872,0.018,0.774,0.208,55649334
0.9806,0.0,0.585,0.415,55606081
0.9742,0.014,0.818,0.168,55532645
0.7248,0.106,0.659,0.235,55272545
0.9845,0.05,0.811,0.139,55265241
0.9097,0.0,0.777,0.223,55259902
0.9545,0.0,0.735,0.265,55238560
0.8591,0.079,0.524,0.397,55180599
0.9963,0.064,0.729,0.207,55180225
0.9821,0.023,0.717,0.261,55103528
0.9752,0.0,0.641,0.359,55060550
0.9231,0.0,0.71,0.29,55055338
0.0,0.0,1.0,0.0,54893445
0.5719,0.0,0.684,0.316,54882065
-0.5423,1.0,0.0,0.0,54833437
0.9529,0.051,0.57,0.379,54692302
0.9529,0.0,0.752,0.248,54684851
0.891,0.059,0.469,0.473,54569749
0.9717,0.058,0.761,0.181,54464012
0.7264,0.0,0.621,0.379,54451854
0.9042,0.0,0.396,0.604,54432664
0.9128,0.055,0.789,0.157,54362641
0.968,0.057,0.729,0.214,54344446
0.9882,0.029,0.769,0.202,54306528
0.9618,0.0,0.493,0.507,54253663
0.902,0.0,0.722,0.278,54230850
0.6557,0.0,0.839,0.161,54169159
0.9453,0.054,0.757,0.189,54135653
0.6808,0.0,0.851,0.149,54113072
0.974,0.0,0.635,0.365,54071231
0.6908,0.115,0.507,0.378,54064030
0.9277,0.073,0.762,0.165,53972250
0.4215,0.0,0.263,0.737,53900024
0.296,0.0,0.0,1.0,53823370
0.9493,0.0,0.77,0.23,53777108
0.9762,0.022,0.642,0.336,53425719
0.9332,0.119,0.548,0.333,53354342
0.8991,0.047,0.807,0.146,53331572
0.9953,0.053,0.37,0.578,53299276
0.9397,0.0,0.533,0.467,53187574
0.946,0.0,0.626,0.374,53060727
0.4926,0.0,0.941,0.059,52659901
0.6369,0.0,0.756,0.244,52556716
0.8126,0.0,0.567,0.433,52552131
0.0,0.0,1.0,0.0,52437903
0.4754,0.0,0.393,0.607,52280517
0.624,0.0,0.579,0.421,52200916
0.8221,0.0,0.583,0.417,52169561
0.8637,0.076,0.626,0.299,52115018
0.9231,0.0,0.423,0.577,52023056
0.9062,0.0,0.588,0.412,51938914
0.9453,0.057,0.728,0.215,51836724
0.8556,0.074,0.791,0.135,51612143
0.8658,0.0,0.651,0.349,51582732
0.8742,0.0,0.422,0.578,51547264
0.6635,0.058,0.813,0.129,51516452
0.9651,0.033,0.763,0.204,51457797
0.4019,0.0,0.722,0.278,51410989
0.6249,0.0,0.423,0.577,51402349
0.9956,0.066,0.745,0.189,51376796
0.972,0.035,0.642,0.323,51373096
0.34,0.0,0.556,0.444,51301621
0.9342,0.0,0.529,0.471,51265492
0.7966,0.05,0.736,0.214,51247116
0.9719,0.0,0.667,0.333,51197951
0.9909,0.076,0.708,0.215,51190446
0.8843,0.0,0.83,0.17,51185801
0.9883,0.017,0.753,0.23,51185600
0.9691,0.08,0.633,0.287,51149450
0.684,0.096,0.777,0.127,51119127
0.8846,0.0,0.76,0.24,51117278
0.9758,0.0,0.573,0.427,51058244
0.9166,0.048,0.564,0.388,51010137
0.9001,0.044,0.73,0.226,50962700
0.8979,0.0,0.751,0.249,50936316
0.6249,0.0,0.549,0.451,50929139
0.9873,0.0,0.631,0.369,50925284
0.9878,0.0,0.693,0.307,50913187
0.9296,0.0,0.74,0.26,50866699
0.9756,0.072,0.65,0.278,50852217
0.296,0.0,0.0,1.0,50833181
-0.1531,0.071,0.851,0.078,50827125
0.9287,0.041,0.465,0.494,50796066
0.6808,0.0,0.855,0.145,50767764
0.9386,0.066,0.803,0.131,50744289
0.9001,0.0,0.556,0.444,50740334
-0.4856,0.12,0.791,0.089,50736131
0.998,0.059,0.72,0.221,50733814
0.9951,0.053,0.64,0.307,50730681
0.9927,0.078,0.677,0.245,50719682
0.8934,0.0,0.545,0.455,50717468
0.9062,0.0,0.535,0.465,50713853
0.4908,0.07,0.801,0.129,50696645
0.714,0.0,0.457,0.543,50688856
0.8534,0.0,0.794,0.206,50686703
0.9951,0.043,0.628,0.329,50642174
0.9557,0.01,0.826,0.164,50529016
0.6249,0.0,0.549,0.451,50398838
0.9882,0.058,0.737,0.205,50323904
0.8625,0.0,0.904,0.096,50196244
0.5994,0.0,0.339,0.661,50151155
0.8768,0.0,0.166,0.834,50095933
0.5859,0.0,0.208,0.792,50051698
0.891,0.0,0.547,0.453,49932142
0.9809,0.062,0.767,0.171,49908605
0.9928,0.017,0.715,0.268,49856665
0.7501,0.0,0.701,0.299,49815734
0.8553,0.067,0.625,0.308,49741297
0.9814,0.06,0.725,0.216,49723460
0.8402,0.102,0.549,0.349,49639503
0.9475,0.082,0.743,0.175,49625592
0.7003,0.0,0.655,0.345,49605499
0.7717,0.0,0.621,0.379,49522793
0.7579,0.0,0.381,0.619,49504078
0.8957,0.0,0.701,0.299,49467350
0.9825,0.034,0.706,0.26,49258872
0.9524,0.036,0.802,0.162,49122051
0.9972,0.075,0.76,0.165,49073515
0.6349,0.08,0.682,0.238,49064719
0.6239,0.0,0.196,0.804,49051541
0.94,0.056,0.765,0.179,48992838
0.9017,0.0,0.644,0.356,48929110
0.9886,0.022,0.715,0.263,48886212
0.9777,0.022,0.702,0.276,48882120
0.0,0.11,0.78,0.11,48843289
0.5574,0.263,0.169,0.568,48838146
0.6908,0.034,0.842,0.123,48820092
0.8979,0.0,0.502,0.498,48788963
0.9981,0.095,0.712,0.193,48785972
0.8616,0.036,0.704,0.26,48781438
-0.9587,0.201,0.707,0.092,48698928
0.9293,0.048,0.784,0.167,48580705
0.664,0.081,0.8,0.12,48557209
0.5758,0.044,0.853,0.102,48551510
0.8553,0.0,0.402,0.598,48527503
0.9636,0.017,0.824,0.158,48501897
0.8074,0.0,0.684,0.316,48459944
0.3708,0.0,0.772,0.228,48429745
0.5267,0.0,0.859,0.141,48414742
0.9392,0.05,0.585,0.365,48408045
0.0,0.0,1.0,0.0,48355236
0.8613,0.068,0.824,0.108,48319773
-0.6079,0.146,0.854,0.0,48291096
0.931,0.0,0.738,0.262,48264568
0.9901,0.024,0.77,0.206,48229424
0.9913,0.018,0.816,0.166,48176129
0.936,0.028,0.743,0.229,48130934
0.9245,0.0,0.749,0.251,48093503
0.9914,0.0,0.598,0.402,48058525
0.6966,0.071,0.806,0.124,48019116
0.9616,0.059,0.77,0.17,47975852
0.9618,0.042,0.637,0.32,47955088
0.9246,0.052,0.766,0.182,47952631
0.8383,0.061,0.732,0.207,47948185
0.6705,0.0,0.732,0.268,47937635
0.8225,0.0,0.593,0.407,47909155
0.8168,0.0,0.572,0.428,47895415
0.95,0.0,0.699,0.301,47893247
0.9062,0.0,0.415,0.585,47852568
0.8477,0.05,0.543,0.407,47845915
0.9325,0.0,0.643,0.357,47791452
0.807,0.034,0.851,0.115,47762400
0.9922,0.086,0.682,0.232,47712705
0.4404,0.0,0.0,1.0,47696817
0.7769,0.0,0.737,0.263,47689091
0.883,0.0,0.571,0.429,47617052
0.7553,0.0,0.682,0.318,47605597
0.9994,0.03,0.756,0.214,47585956
0.9607,0.0,0.63,0.37,47576798
0.9935,0.048,0.689,0.263,47503132
0.9884,0.0,0.542,0.458,47472638
0.4795,0.0,0.891,0.109,47280906
-0.8807,0.365,0.635,0.0,47247911
0.9987,0.04,0.785,0.174,47220534
0.9592,0.043,0.568,0.389,47215971
0.9022,0.064,0.572,0.364,47201858
0.8442,0.0,0.87,0.13,47171153
0.9636,0.0,0.688,0.312,47168715
0.9479,0.0,0.56,0.44,47111815
0.999,0.072,0.636,0.291,46987377
0.3182,0.0,0.777,0.223,46965353
0.6838,0.174,0.569,0.257,46862720
0.9568,0.0,0.69,0.31,46846428
0.9726,0.045,0.721,0.234,46824238
0.4404,0.0,0.408,0.592,46789588
0.9833,0.021,0.695,0.284,46743992
0.9522,0.015,0.746,0.239,46650866
0.2263,0.081,0.838,0.08,46595500
0.8395,0.0,0.53,0.47,46579750
0.9912,0.034,0.746,0.221,46491956
0.802,0.0,0.753,0.247,46435652
0.6369,0.0,0.488,0.512,46412245
0.8588,0.157,0.512,0.331,46268679
0.991,0.089,0.701,0.21,46225949
0.7351,0.0,0.392,0.608,46189394
0.128,0.196,0.588,0.216,45875685
0.8268,0.138,0.542,0.32,45855205
0.8066,0.0,0.673,0.327,45790597
0.9974,0.069,0.749,0.182,45774402
0.9194,0.064,0.722,0.213,45745935
0.6652,0.053,0.777,0.17,45743272
0.3369,0.104,0.737,0.159,45646200
0.4201,0.0,0.823,0.177,45634675
0.8805,0.0,0.808,0.192,45613046
0.9225,0.0,0.513,0.487,45546809
0.0,0.0,1.0,0.0,45524490
0.9924,0.028,0.769,0.203,45509846
0.9866,0.064,0.773,0.162,45508817
0.5945,0.0,0.564,0.436,45505730
0.9636,0.0,0.367,0.633,45416628
0.9379,0.03,0.727,0.242,45400631
-0.5423,0.368,0.632,0.0,45383227
0.7506,0.09,0.636,0.275,45275265
0.9456,0.015,0.813,0.173,45143328
-0.2432,0.093,0.797,0.11,45109235
0.938,0.103,0.669,0.228,45096665
0.8164,0.0,0.546,0.454,45049258
0.9949,0.019,0.639,0.341,45008472
0.9747,0.04,0.74,0.22,44905198
0.8717,0.0,0.795,0.205,44878944
0.9299,0.068,0.755,0.177,44800887
0.9812,0.039,0.796,0.164,44722665
0.872,0.136,0.593,0.271,44663997
-0.3013,0.083,0.875,0.042,44641390
0.9623,0.022,0.702,0.276,44626401
0.9914,0.077,0.696,0.227,44620987
0.4927,0.0,0.238,0.762,44580938
0.4404,0.0,0.0,1.0,44555181
0.7003,0.0,0.755,0.245,44446494
0.4404,0.0,0.775,0.225,44419408
0.9858,0.051,0.802,0.147,44412937
-0.8578,0.128,0.802,0.069,44410526
0.7405,0.137,0.49,0.373,44236859
0.9656,0.066,0.755,0.18,44215365
0.7845,0.0,0.784,0.216,44198010
0.7654,0.117,0.72,0.162,44186836
0.9648,0.0,0.664,0.336,44185747
0.9905,0.023,0.702,0.275,44137601
0.6114,0.0,0.706,0.294,44029890
0.7979,0.035,0.727,0.238,43976758
0.8673,0.0,0.862,0.138,43836636
0.7645,0.038,0.864,0.098,43822454
0.8968,0.0,0.65,0.35,43805357
0.4404,0.086,0.703,0.211,43774542
0.9198,0.049,0.592,0.358,43764714
0.8398,0.0,0.79,0.21,43756461
0.9462,0.059,0.741,0.2,43719724
0.9688,0.044,0.652,0.304,43719596
0.9929,0.038,0.809,0.153,43665276
0.5994,0.0,0.0,1.0,43637023
0.6249,0.0,0.745,0.255,43607882
0.5994,0.0,0.204,0.796,43590581
0.9468,0.0,0.749,0.251,43540383
0.9861,0.046,0.646,0.308,43517556
0.4404,0.0,0.0,1.0,43433435
0.9612,0.0,0.552,0.448,43412865
0.7684,0.0,0.773,0.227,43373851
0.9829,0.011,0.766,0.223,43359256
0.9523,0.029,0.682,0.289,43331357
0.7264,0.0,0.747,0.253,43304544
0.9149,0.037,0.542,0.421,43288040
0.2732,0.0,0.769,0.231,43273505
-0.189,0.104,0.787,0.109,43248800
0.9693,0.095,0.652,0.253,43239408
0.6249,0.0,0.196,0.804,43207307
0.9874,0.0,0.526,0.474,43201544
0.7391,0.036,0.734,0.231,43134892
0.6696,0.0,0.56,0.44,43101097
0.9793,0.106,0.703,0.191,43018697
0.4904,0.086,0.806,0.108,43005990
0.9941,0.0,0.594,0.406,42887455
0.8415,0.0,0.59,0.41,42795826
0.976,0.0,0.71,0.29,42724499
0.9764,0.07,0.767,0.163,42695286
0.9738,0.051,0.713,0.236,42682891
0.8074,0.0,0.108,0.892,42624123
0.9738,0.038,0.813,0.15,42612845
0.921,0.02,0.776,0.205,42606218
0.9501,0.045,0.792,0.163,42543627
0.8999,0.089,0.532,0.379,42456370
0.743,0.0,0.799,0.201,42352024
0.0,0.0,1.0,0.0,42273725
0.9169,0.0,0.694,0.306,42228142
0.9231,0.041,0.809,0.15,42147551
0.765,0.0,0.431,0.569,42133440
0.5994,0.0,0.647,0.353,41823908
0.4588,0.0,0.333,0.667,26129308
0.7351,0.0,0.765,0.235,18410337
0.9848,0.056,0.808,0.136,13940959
0.9771,0.016,0.728,0.256,8806587
0.9934,0.027,0.771,0.201,7719621
0.9871,0.012,0.743,0.245,7344117
0.7397,0.0,0.82,0.18,4238109
-0.9279,0.123,0.837,0.04,22647393
-0.8399,0.121,0.799,0.08,146507703
0.6369,0.0,0.856,0.144,142911268
-0.7772,0.354,0.461,0.185,142496251
0.7121,0.039,0.83,0.13,141309067
0.1401,0.087,0.808,0.105,137690610
0.7754,0.04,0.856,0.104,135986578
-0.7762,0.311,0.689,0.0,121861523
0.1855,0.153,0.673,0.174,120471885
-0.9934,0.199,0.745,0.056,102590679
-0.6467,0.163,0.837,0.0,102386677
-0.5216,0.529,0.471,0.0,100570816
0.2732,0.0,0.94,0.06,92572082
0.3182,0.091,0.777,0.133,92385079
