recommendationid,brevity
97978816,30
97613264,32
114257288,9
100010802,3
146644491,6
77746384,4
135623242,10
81704598,16
97758428,16
118497334,6
84631742,25
48514713,13
157826351,6
148605134,22
111436830,4
129032607,5
56285211,1
96965357,5
19124970,31
19120946,229
38391134,395
38388975,203
19803681,289
74557962,8
19221073,286
44495802,55
36118828,126
35550206,80
45300500,36
109002597,16
42463801,22
64989915,13
42632765,20
42865956,7
42406041,118
62883083,85
39812409,175
23420675,135
16461837,46
21488141,24
105098396,7
22795881,99
68027873,1
18104283,278
13985279,97
20413196,100
94696234,23
39470182,163
15206217,37
17700821,147
20409582,2
17687957,337
42656341,14
39377515,5
13838105,71
13880601,130
16820191,16
14654243,37
24729968,54
15102348,15
136485009,19
102336048,132
82298511,153
148050222,17
38117172,14
38600599,24
112956941,26
104712430,10
43206064,12
49068964,46
107278070,37
49049145,75
49058647,13
48325005,135
86049092,114
38115065,31
48875176,65
48022880,55
94425349,5
96251646,3
38112302,608
49045606,10
48954172,52
137393036,5
16487843,271
14464702,26
35054899,9
18190228,274
39180455,80
113166075,348
19624261,29
19483750,95
50362882,30
50566781,76
83331421,29
49531045,119
70399860,164
66308002,14
61643895,41
50295268,20
138793670,92
49619517,27
44360653,155
120308109,68
33685060,23
50145658,28
41147929,66
50415256,4
134581951,36
120161328,90
99964144,69
49304124,83
113709454,7
156744075,67
49652249,41
96054301,35
20262625,54
84638216,120
107608618,58
50249835,4
48973903,83
113853719,45
57886342,11
86562186,36
68505997,205
23562847,122
83414839,43
78439851,72
87857127,55
22641942,35
47535475,27
105108657,37
23618718,52
46880434,36
100262320,48
54205617,1
100141585,230
73292336,17
39193584,20
44305061,3
100380087,54
123782934,68
17986650,82
24760585,55
89152008,42
84228770,85
41510243,35
95124855,10
47879785,66
51146787,14
147097793,28
95826642,30
102227215,1
51477246,9
124293475,140
14145525,377
43412637,67
50313763,109
14774691,3
96742498,184
34608445,32
38095254,128
51485850,99
18228142,18
67835881,24
44829656,35
17893508,30
19855927,17
15592951,75
15843792,19
87333798,2
19877654,12
14493483,63
44452533,7
17060241,92
44779341,62
19855509,38
15472806,22
55580213,3
44064477,1
132989983,1
114530613,9
43810511,2
44769264,18
18125299,121
18247674,77
130920780,43
44075399,56
46767498,11
73083235,138
79735958,170
32802311,10
74040779,81
118944364,10
157958675,23
51053971,92
28706492,102
34892917,49
54328637,150
66458087,158
43708003,58
72767034,97
14866865,56
28672481,26
73303830,1
16196074,47
124336031,11
24656170,1
83238760,22
62996883,518
24731133,110
34342671,75
139127477,107
69317763,1
87723312,116
40659131,278
97118678,126
135109015,23
25235339,67
14919946,15
48201309,122
19891657,253
38891801,22
74257711,13
141298479,31
108838736,78
22258883,10
38167942,33
75392263,4
75580974,73
32369505,23
156604847,9
69965678,40
32772459,172
29489296,12
26405542,133
24956696,128
119776304,18
32834457,25
21155640,25
22278546,35
68093694,57
69211648,5
50359684,78
38675763,21
43618326,42
26479711,25
67828410,67
83349174,53
17734030,111
15233901,10
20005174,216
18619349,18
34091772,37
18458749,221
18646585,102
149722937,58
18457426,254
44453894,16
147906517,59
44554889,68
123934758,22
78080702,11
63360838,29
54331934,6
48848853,97
48188101,84
156655376,105
63122754,30
49831889,39
55554559,53
117139974,30
45375559,39
50985113,185
48169255,27
64238852,9
54510435,63
45207601,2
45252411,46
47154600,40
79486590,83
95654486,51
45252959,33
48128449,97
50614319,62
49597447,14
45120138,112
54361570,86
94683738,23
157937433,4
48320059,47
111077085,2
48113103,13
45425441,32
55553762,9
45220786,271
45783059,14
60434748,50
51255026,39
116433214,25
48614844,12
50419958,79
121647056,1
48497190,192
48502672,318
48654985,33
45096111,17
50002161,16
45409448,123
46994123,23
154474438,26
50126291,28
55320524,52
50468160,20
161305312,104
113864374,50
54496945,19
88506157,9
157871565,56
54833919,67
63987524,103
49246917,32
113925871,42
47248188,78
47045140,47
47424281,17
70552156,46
129225361,8
49946390,54
100048387,12
53813934,3
45303404,30
54429486,11
54979404,52
45610411,65
50615832,24
52963440,9
50155013,67
134176555,3
48585689,259
127904281,394
74921795,113
59746583,362
47303306,102
131840546,32
157073982,30
57101967,12
39318083,75
39296914,3
51025270,189
59344893,309
79350886,1
82857800,41
142074651,10
94345614,61
80095990,4
106056174,2
109698176,5
54844142,17
70553514,26
137353502,40
137349466,27
89171679,17
35759091,33
26499306,131
24861150,85
17267806,9
21902158,37
16436345,28
20188310,105
76364210,88
75301051,15
122523678,58
113349150,9
80361115,11
67119744,13
92318534,8
70448427,8
130913819,45
15332271,3
40601918,3
93111330,16
59837302,41
67365315,19
160892804,42
91811424,4
17446580,582
94769525,39
71413564,6
139191728,31
153752810,8
104423962,61
143228363,8
153181351,91
16301169,222
80607518,29
68148464,18
71422581,45
96172904,101
30711255,76
55264357,77
16911505,47
67127556,5
87336967,1
53168112,34
61192356,3
16224092,35
19716612,71
160001779,9
89800010,29
95172552,21
141863205,126
94346132,47
116917834,1
41894585,78
63441001,2
44840420,3
70701294,89
59180323,13
93541221,159
69681540,64
98287293,10
155915330,6
82872334,6
62756330,10
104482310,10
44719811,51
36999255,186
77426663,56
143037530,20
88508065,65
42419653,96
15886818,20
40020164,255
136841627,69
110221339,16
135995204,28
105154616,153
70908066,228
142547969,161
78555059,13
29194881,65
93991550,12
95753007,44
79135657,28
131321445,76
39684562,157
43116264,165
16114819,1
57513908,24
72054948,21
31232047,139
50076366,35
51817194,12
50755207,26
16096689,60
93197212,88
16305485,69
83432803,29
53835454,13
133408193,8
93235211,14
122291149,35
56731500,68
94276989,41
39605385,99
53448528,129
76335652,93
87063702,3
73001927,5
90694734,25
109285610,18
22593347,62
71058961,84
49548916,34
96777422,9
15387035,184
110307253,26
47091715,72
87597304,12
124402326,154
55861866,67
67107822,1
109407167,49
58343445,25
84247102,87
77269993,89
86728226,51
134149550,27
15235387,227
121086717,16
94612672,17
133718140,38
120364777,10
61368654,9
120977038,34
89344508,14
50037949,6
93309836,31
148698504,116
116711785,126
30797858,14
92393112,138
39498449,20
111555329,18
130068198,11
63026128,12
47849306,18
87872152,54
24627239,88
69765169,28
130737562,33
138766130,34
47075171,174
22921695,3
84823648,6
92388999,11
41277714,39
117486621,3
158997196,3
45152811,16
119004538,35
50974936,125
71537951,85
16062092,179
38511955,125
15647727,7
77311336,75
145315047,12
48864292,49
70861307,18
15922248,35
68556885,2
132648941,18
114231595,5
30626362,11
137973911,10
133748935,112
50480128,19
25259141,8
153047997,92
136638544,29
43903361,74
113193900,51
57466069,34
47599569,30
17600552,1
66053257,60
24797426,136
47901612,2
93599472,33
34426620,23
29178883,15
38954407,25
82664719,112
18236913,66
89859011,156
55532478,41
36505979,80
92326876,0
67080825,31
103996245,105
88363572,4
86988085,25
107237982,45
77260204,59
119618937,3
159638123,13
74791896,7
91826459,115
38948139,47
15976722,4
107177916,20
93130503,92
116840951,34
140292853,45
102522649,57
19815798,6
94928527,18
59611235,46
119419735,31
62178955,2
137351851,86
34986762,8
73578620,26
49033630,56
109776327,16
136327639,9
31739565,11
44519495,50
118674711,29
136237229,10
93624148,97
132689929,1
96094999,71
42974375,46
88690687,64
109054052,34
28084501,34
126738566,7
136243444,54
16107717,40
124536437,1
94623558,97
84728594,8
144620632,42
75054615,18
93501210,73
131090333,26
26164882,14
132301633,37
68633613,159
64176400,34
70761791,48
58056490,25
101734322,1
71597722,1
83940326,5
63566625,31
42067949,76
93262116,80
97119853,48
76316156,26
19377333,103
108790486,12
19411072,52
118261460,122
84551065,7
118383492,73
73415276,57
121203109,5
90217063,29
38629680,26
54051730,2
92685459,31
33944551,131
78221060,115
47501778,64
66719193,19
152281532,11
149528650,38
139785813,22
94644762,14
128734502,12
33360713,4
114700144,95
34189443,216
39159262,18
17576631,15
131308674,68
56271401,28
96205226,150
18269733,37
27266598,8
138819026,17
28649349,11
70789665,44
87127636,20
137254518,32
102480474,74
128939273,163
69782770,13
93018732,2
76673377,51
124085039,5
35022845,2
16471450,272
82686357,10
25264991,11
91202073,15
117441570,9
78158300,11
71066598,12
81903075,24
27463621,83
114651601,31
136448649,44
79121703,10
36915410,3
67179211,56
142069341,24
94016010,15
140356745,60
34031315,121
88833654,79
100247852,16
86275150,7
136305845,106
115906602,81
40206267,35
31927167,61
49873053,6
54295592,66
74387940,26
113870960,20
122392444,11
82299420,21
15403542,206
141731391,2
72259677,18
131313024,54
129191209,32
102466318,23
92791011,50
159503148,81
70552565,71
16971534,58
156356420,13
94171029,55
96157644,21
44399655,80
42350293,67
105301105,9
113610740,43
25696619,84
75600055,1
48557746,205
137208665,32
58895992,55
93106746,12
83989750,53
33371673,73
135951162,12
138278496,1
126653652,7
27076747,10
67162345,24
125056006,27
109355078,63
69037061,145
151985460,18
119915796,55
88393693,26
133445666,4
31123831,135
83163449,36
92847894,23
137415571,26
38684100,91
119711588,193
120963662,106
125133586,75
16253076,41
15604591,69
85604499,156
126678064,4
92501085,44
89329081,2
131098132,33
101787314,33
71248206,11
46202228,15
94245573,25
25015235,17
69391295,86
130228021,5
65853690,11
93861102,74
90070823,14
22833019,4
92434462,53
19848607,59
149962436,76
58157705,10
92292048,43
47662643,64
138596416,198
71713330,25
123574310,26
55530594,6
35179749,28
87537640,28
82752766,39
100597809,10
133183514,30
131415937,7
113905249,1
78216191,3
82722109,32
91003665,18
34173893,4
55529756,31
36554713,10
49884764,46
114136620,179
149059140,2
38119189,79
107369303,103
106248334,26
57571479,28
93823183,61
33077680,95
77113387,15
25294296,3
75227738,39
136442882,22
44683910,5
48185116,86
92707335,29
74863969,38
93286708,7
148608758,4
35851322,139
83045053,50
70578012,52
47598777,60
37539314,30
76297753,48
144574885,27
148977376,17
71808065,3
19743462,84
92480712,18
40127042,27
139419792,30
43082548,76
129564739,18
96831074,49
136238816,12
88570451,34
141109824,44
84516078,28
115562480,242
75607715,58
106344408,1
53165648,9
124695192,56
75088649,46
61839340,11
137353089,67
88086754,172
23130848,173
130937787,119
89993435,129
60593775,8
38715959,15
94319574,6
87335874,147
105017667,7
86242458,120
141608002,10
70662184,54
104582373,15
134699930,123
18673343,26
125287915,10
76726324,96
39295964,10
33870228,78
86493248,45
102747510,16
17571489,173
25073537,152
101735130,29
88555952,30
105491780,20
122547588,21
67159369,1
84100355,47
77763645,96
42842702,247
73247693,4
66450495,41
41584869,40
39726854,37
127936444,19
29682070,17
31230136,81
61352480,18
17899027,44
85341705,156
137145512,175
119467462,25
111405043,19
47972417,23
92462374,6
105217316,1
118985164,59
20998174,14
31135973,2
117710615,4
79528842,16
96488561,9
25251487,74
57003375,44
93309343,17
61770956,17
131103827,30
93516792,47
125407733,41
31655139,12
92849581,40
64385382,14
35605355,2
15260053,117
24788325,123
94265713,18
125369687,28
123589276,62
47787660,33
90842463,26
22834032,13
145763604,120
30888020,164
33693216,166
89045717,2
137232238,72
95088778,39
109351304,68
31157755,30
91926850,31
114530668,1
70627023,59
74719126,40
81697769,39
70790518,2
80924056,13
122526922,238
17805347,19
108726484,3
39698970,7
93303209,26
51627083,120
79530237,12
142154957,15
86914680,7
50709320,17
129807582,12
109233525,8
115168225,15
128461760,39
71549311,78
113796554,26
87180761,57
23298990,66
118476136,106
83548337,55
63910217,86
56643731,4
136977365,27
69793823,27
76686735,58
49115910,18
134213688,55
110650153,159
62864740,2
94529196,46
78688262,34
86214268,54
141655474,2
113800237,40
41581209,8
40968661,233
88794699,38
119398917,44
64210054,134
69988590,4
19966300,2
54335347,7
141954952,22
44564767,26
55496908,10
24957002,141
54854276,51
55179685,212
88599862,1
92698361,88
114365876,107
95307492,36
94746539,11
50848337,45
118295682,11
70984887,31
85737378,4
71421647,8
41670303,55
113244040,23
47666740,59
82591074,37
136766032,134
135638112,3
111044754,22
28303983,7
71076645,28
124630375,40
94356504,10
90651435,39
46061834,24
92273335,17
70897802,5
41164984,60
88431009,11
99818507,172
118592807,32
80852973,16
26797690,104
21378549,49
128635587,36
17490542,26
107199210,77
34181231,24
52059784,6
49295997,108
113540523,30
77264207,56
85896788,46
67739369,11
94043150,85
59071860,3
101668587,22
131885370,44
50326977,37
25846814,82
82777595,73
92242027,3
128817578,46
88741170,38
90226181,31
86024524,3
113831806,11
138372135,18
29090571,125
63953929,7
68827626,37
61870157,1
88118984,60
127233113,85
31244739,30
31148902,40
96051767,22
86873179,22
48434434,207
89408818,88
87757411,6
41311118,43
62218561,7
66413637,22
65063467,136
72983100,8
92731340,6
84093187,26
118831708,157
15543078,196
15825947,127
78855356,137
142157782,101
88225093,16
87200963,40
16712669,24
39795726,14
89360723,28
117898086,15
42733589,15
110866576,232
76050145,26
58470083,24
81649062,22
26880460,280
84065508,62
19843457,23
16986372,15
40549698,83
16914270,134
114039386,25
83398890,210
47559175,48
122145969,5
56105882,6
91882291,144
75134816,71
124892419,32
60273449,229
112513644,50
83096966,71
16996064,160
19295008,50
88101634,1
92442450,4
78535260,67
113065450,13
92337831,7
84885758,143
93195522,21
79301194,48
117582734,27
102031029,9
37684587,5
108032125,1
67037745,5
118094967,14
92455001,12
89046419,2
45457712,148
93173042,11
77858572,54
56998844,9
28577965,18
104530472,1
50232826,12
153175633,72
25190030,76
54095251,8
131065270,71
131376571,75
58141876,28
122489642,15
77609108,41
134100893,3
22638398,2
128992758,106
51509928,79
75594770,71
16087945,118
59925391,49
132266894,7
41290011,2
32983400,45
116794687,132
147399878,15
130245295,16
39448913,54
46727972,11
41986207,53
72647320,24
124535428,15
154446100,9
113079028,29
70717152,20
150765478,5
82667332,40
137092019,162
33616448,8
93011311,44
39452908,30
38658150,283
78949891,56
32573401,55
112221239,1
137328987,20
74058968,60
16219677,38
93419636,28
65570550,1
120452025,23
62205058,31
86769870,112
21495929,60
50352355,48
71718870,44
79166035,1
92480360,4
32626105,51
23736170,66
114639942,7
54894941,220
23087192,20
97475652,67
105071698,42
93014015,88
35560014,1
92355321,55
74485952,9
36935121,56
78347343,105
40586017,139
15212597,193
124647742,28
66916288,86
70060508,1
71650692,23
90223952,58
97283601,28
133004992,11
85929321,75
67046418,40
114582704,15
127649778,11
57113191,14
90429682,1
55891571,56
70081982,14
115882263,43
101725972,13
136429453,12
97657031,1
75105680,56
146218658,9
107309781,224
136382171,13
121586842,3
109361716,47
90135594,12
94985154,10
42392958,66
70911002,170
159821106,84
40244523,64
73288974,1
27326580,86
81428037,26
66641325,58
29193959,137
23493773,64
47498983,137
25792419,30
142674033,61
73678591,27
137440395,13
82183999,24
47475248,37
45623334,33
71157614,46
19888668,101
131114781,7
96467955,80
116327508,4
119393820,47
60574940,343
63127402,74
47500756,23
92425212,24
114046383,133
40027051,94
27240333,19
133625524,18
120693676,39
56330714,37
138662585,3
106743639,52
107452540,24
20343988,114
92755324,12
121178362,10
100657939,21
54550606,614
112856060,60
138184996,49
129944708,4
17248835,9
70820977,47
90424718,21
92341663,52
61017901,108
131316366,24
162120762,92
81311785,22
155151503,110
75620295,12
25262505,159
115166181,1
74134871,2
60294999,82
80753569,9
71543138,23
133595585,56
69756685,121
88537991,109
74107767,32
93122235,66
63125746,15
88225662,4
148879790,237
107485606,41
90324723,18
71055071,47
68570625,21
15910928,25
121233821,44
96255944,34
85326979,155
50226876,6
137520654,12
79299950,82
112061678,104
92332735,53
96245837,109
24707352,53
111995415,19
70967768,13
85691797,596
111021821,2
38624150,37
17448875,63
19747119,5
86310850,1
56661932,82
128013619,55
92717408,75
67182505,4
77298191,31
66367083,2
70800337,4
19833469,266
77419634,27
16036439,3
19430842,2
136304393,29
66600662,4
77535263,43
132208002,25
61253274,89
89579482,43
133951768,2
16195721,1
128935592,42
82628783,12
55456882,29
117191194,97
98091960,22
54573248,20
135275649,3
77352278,12
62109050,97
18349150,143
70918874,43
46478958,106
122443869,74
56021153,86
85914468,32
112462970,57
42932086,12
129938075,19
114436609,21
113291299,45
113935295,51
114922661,22
91568248,17
31120703,6
89936984,21
94012136,47
23874715,28
130268404,84
70374193,11
160969834,74
71537411,29
72095513,236
47666971,39
48801184,6
16188541,93
92495452,69
118721523,2
70310854,26
61644586,32
162119339,6
31472877,32
82660554,51
26928694,3
30531224,113
64424270,19
98478624,6
75291997,88
70306497,77
90517463,5
116112178,22
112649761,59
137354907,81
124844553,22
121505374,36
86674769,18
125233251,6
18670089,623
121289729,69
74988223,201
160503123,39
27717475,29
76138201,6
